iterations	384
elapsed_seconds	196.01632595062256
initialization_seconds	0.21132898330688477
initial_lower_residual	8.615102964348864e-9
initial_upper_residual	9.648890575419955e-9
initial_upper_iterations	170
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.0645048938748118
root_upper	1.074501478109306
root_gap	0.009996584234494232
alpha_count	7
belief_count	4330789
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
