iterations	480
elapsed_seconds	607.5872869491577
initialization_seconds	0.23785710334777832
initial_lower_residual	8.478115987031742e-9
initial_upper_residual	9.123992228410316e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.402130038483206
root_upper	2.4246607942857326
root_gap	0.022530755802526503
alpha_count	22
belief_count	7106611
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
