iterations	451
elapsed_seconds	703.671765089035
initialization_seconds	77.31447792053223
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.108888754383315e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.630791033962116
root_upper	3.7880651378129944
root_gap	0.15727410385087826
alpha_count	8
belief_count	10700551
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
