mdp_seed,epsilon,delta_w,delta_w_lower,delta_w_upper,unrestricted_policy_value,restricted_policy_value,violation_count
1746243620,0.06,0.006297646484935804,0.005827584979442246,0.006767707990428917,3.6773001585684097,3.671002512083474,2
1746243620,0.07,0.006742961049996499,0.006272899544502941,0.007213022555489168,3.6647560020933754,3.658013041043379,2
1746243620,0.08,0.07947933492834824,0.07900927342285424,0.0799493964338418,3.6564352192970393,3.576955884368691,82
1746243620,0.09,0.08454213287320655,0.08407207136771389,0.08501219437869789,3.6482160668630867,3.56367393398988,82
1746243620,0.1,0.0895317267285991,0.08906166522310688,0.09000178823409133,3.6397731819832924,3.5502414552546933,85
1883563502,0.01,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.02,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.03,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.04,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.05,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.06,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.07,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.08,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.09,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
1883563502,0.1,0.0,0.0,0.0,2.23574789341996,2.23574789341996,0
130457002,0.01,0.0,0.0,0.0,2.4863129270502675,2.4863129270502675,0
130457002,0.02,0.0,0.0,0.0,2.480874880178696,2.480874880178696,0
130457002,0.03,0.0,0.0,0.0,2.475412594521666,2.475412594521666,0
130457002,0.04,0.0,0.0,0.0,2.4699255944364924,2.4699255944364924,0
130457002,0.05,0.0,0.0,0.0,2.4644134018688986,2.4644134018688986,0
130457002,0.06,0.0,0.0,0.0,2.458875536322985,2.458875536322985,0
130457002,0.07,0.0,0.0,0.0,2.453311514828664,2.453311514828664,0
130457002,0.08,0.0,0.0,0.0,2.4477208519065172,2.4477208519065172,0
130457002,0.09,0.0,0.0,0.0,2.4421030595300106,2.4421030595300106,0
130457002,0.1,0.0,0.0,0.0,2.4364576470850183,2.4364576470850183,0
1267533685,0.01,0.0,0.0,0.0,2.5963112389224037,2.5963112389224037,0
1267533685,0.02,0.0,0.0,0.0,2.5929900640176844,2.5929900640176844,0
1267533685,0.03,0.0,0.0,0.0,2.5897869953710155,2.5897869953710155,0
1267533685,0.04,0.0,0.0,0.0,2.586598654675628,2.586598654675628,0
1267533685,0.05,0.0,0.0,0.0,2.583410690938892,2.583410690938892,0
1267533685,0.06,0.0,0.0,0.0,2.5803085571858686,2.5803085571858686,0
1267533685,0.07,0.0,0.0,0.0,2.5772782099674707,2.5772782099674707,0
1267533685,0.08,0.0,0.0,0.0,2.574239339478312,2.574239339478312,0
1267533685,0.09,0.0,0.0,0.0,2.5711877263301646,2.5711877263301646,0
1267533685,0.1,0.0,0.0,0.0,2.568123057223758,2.568123057223758,0
753055371,0.01,0.0,0.0,0.0,1.8721084971617417,1.8721084971617417,0
753055371,0.02,0.0,0.0,0.0,1.8681897392493185,1.8681897392493185,0
753055371,0.03,0.0,0.0,0.0,1.8642722150264928,1.8642722150264928,0
753055371,0.04,0.0,0.0,0.0,1.8603559389624444,1.8603559389624444,0
753055371,0.05,0.0,0.0,0.0,1.8564409252876812,1.8564409252876812,0
753055371,0.06,0.0,0.0,0.0,1.8525271879981178,1.8525271879981178,0
753055371,0.07,0.0,0.0,0.0,1.8486147408590576,1.8486147408590576,0
753055371,0.08,0.0,0.0,0.0,1.844703597409107,1.844703597409107,0
753055371,0.09,0.0,0.0,0.0,1.8407937709640043,1.8407937709640043,0
753055371,0.1,0.0,0.0,0.0,1.8368852746203799,1.8368852746203799,0
1008468227,0.01,0.0,0.0,0.0,1.392670102509192,1.392670102509192,0
1008468227,0.02,0.0,0.0,0.0,1.3924240141930788,1.3924240141930788,0
1008468227,0.03,0.0,0.0,0.0,1.3921648411246428,1.3921648411246428,0
1008468227,0.04,0.0,0.0,0.0,1.3918924205338516,1.3918924205338516,0
1008468227,0.05,0.0,0.0,0.0,1.3916065810265799,1.3916065810265799,0
1008468227,0.06,0.0,0.0,0.0,1.3913071423305832,1.3913071423305832,0
1008468227,0.07,0.0,0.0,0.0,1.390993915025812,1.390993915025812,0
1008468227,0.08,0.0,0.0,0.0,1.390666700258321,1.390666700258321,0
1008468227,0.09,0.0,0.0,0.0,1.3903252894369107,1.3903252894369107,0
1008468227,0.1,0.0,0.0,0.0,1.3899694639116198,1.3899694639116198,0
1513036094,0.01,0.0,0.0,0.0,3.149451671118012,3.149451671118012,0
1513036094,0.02,0.0,0.0,0.0,3.1452407772785005,3.1452407772785005,0
1513036094,0.03,0.0,0.0,0.0,3.1409711742446476,3.1409711742446476,0
1513036094,0.04,0.0,0.0,0.0,3.1366416047431738,3.1366416047431738,0
1513036094,0.05,0.0014176398234919674,0.0009475783179673236,0.0018877013290166111,3.132295439844433,3.130877800020941,1
1513036094,0.06,0.0014730742705308941,0.0010030127650071385,0.0019431357760550938,3.1278978173322476,3.1264247430617167,1
