iterations	369
elapsed_seconds	26.78881001472473
initialization_seconds	0.11209988594055176
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6847778144534225
root_upper	1.6946501628813426
root_gap	0.009872348427920175
alpha_count	7
belief_count	2242150
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
