iterations	33
elapsed_seconds	991.5720610618591
initialization_seconds	0.3717219829559326
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.418814538916627
root_upper	4.549375852132957
root_gap	0.13056131321632947
alpha_count	5
belief_count	830761
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
