iterations	164
elapsed_seconds	601.6165308952332
initialization_seconds	0.49362897872924805
initial_lower_residual	8.647853100285374e-9
initial_upper_residual	9.062064876275144e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.061253660001941
root_upper	2.0996466305370505
root_gap	0.038392970535109594
alpha_count	4
belief_count	4068919
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
