iterations	611
elapsed_seconds	600.1430070400238
initialization_seconds	0.23790979385375977
initial_lower_residual	8.15017586752731e-9
initial_upper_residual	9.602874495584501e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.810285191572254
root_upper	1.8263211977546312
root_gap	0.016036006182377216
alpha_count	21
belief_count	7532827
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
