iterations	293
elapsed_seconds	702.0661959648132
initialization_seconds	0.1450490951538086
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.7212793133162805
root_upper	4.157423773185618
root_gap	0.4361444598693378
alpha_count	8
belief_count	8996590
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
