iterations	290
elapsed_seconds	84.41053485870361
initialization_seconds	0.2366199493408203
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.728584529603413
root_upper	8.738209897561063
root_gap	0.0096253679576499
alpha_count	10
belief_count	6864166
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
