iterations	606
elapsed_seconds	158.11842703819275
initialization_seconds	0.11281180381774902
initial_lower_residual	8.294049891333088e-9
initial_upper_residual	9.804024703186087e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2375885643706006
root_upper	2.247434385923824
root_gap	0.009845821553223555
alpha_count	9
belief_count	5073958
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
