iterations	1135
elapsed_seconds	453.52224493026733
initialization_seconds	0.2358720302581787
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.457169059290713
root_upper	8.467100987096583
root_gap	0.009931927805869378
alpha_count	8
belief_count	15224056
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
