iterations	493
elapsed_seconds	264.1333830356598
initialization_seconds	0.30227017402648926
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.64001339203358
root_upper	8.649911545949179
root_gap	0.009898153915598229
alpha_count	14
belief_count	10443126
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
