iterations	254
elapsed_seconds	603.3967928886414
initialization_seconds	0.20547914505004883
initial_lower_residual	8.967074416332821e-9
initial_upper_residual	9.399216516214892e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0261474260302297
root_upper	2.0700977211166607
root_gap	0.043950295086431
alpha_count	13
belief_count	6835711
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
