iterations	411
elapsed_seconds	364.03910398483276
initialization_seconds	0.2386929988861084
initial_lower_residual	8.153649311282152e-9
initial_upper_residual	9.72570735058298e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.5053041998486782
root_upper	3.5150262708216164
root_gap	0.009722070972938202
alpha_count	6
belief_count	6280366
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
