iterations	6252
elapsed_seconds	667.672737121582
initialization_seconds	110.91874504089355
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.87444695507611e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.844884678995684
root_gap	0.009991293813667479
alpha_count	19
belief_count	10154236
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
