iterations	106
elapsed_seconds	14.209618091583252
initialization_seconds	0.24339890480041504
initial_lower_residual	8.679033935976577e-9
initial_upper_residual	9.564832037511906e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0040179586393108
root_upper	2.0139057900865
root_gap	0.0098878314471893
alpha_count	3
belief_count	1149520
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
