iterations	1948
elapsed_seconds	700.1807131767273
initialization_seconds	72.3439109325409
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.125619371275207e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.869956061786188
root_upper	3.895236948170593
root_gap	0.025280886384404955
alpha_count	8
belief_count	11292016
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
