iterations	366
elapsed_seconds	508.47307991981506
initialization_seconds	0.27431702613830566
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.671739031412839
root_upper	8.682648609195647
root_gap	0.0109095777828081
alpha_count	11
belief_count	12450901
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
