iterations	241
elapsed_seconds	48.57817721366882
initialization_seconds	0.22031497955322266
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.882324980126828
root_upper	8.89227523030521
root_gap	0.009950250178381026
alpha_count	10
belief_count	5446596
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
