iterations	20
elapsed_seconds	522.6258590221405
initialization_seconds	0.1917591094970703
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	46.03090196085766
root_upper	50.92599919277987
root_gap	4.8950972319222075
alpha_count	7
belief_count	7839847
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
