iterations	27
elapsed_seconds	1033.605150938034
initialization_seconds	3815.034161090851
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.25770748949617e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.91082169548905
root_upper	3.7284910036895638
root_gap	0.817669308200514
alpha_count	21
belief_count	998719
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
