iterations	322
elapsed_seconds	602.1508028507233
initialization_seconds	0.21539878845214844
initial_lower_residual	8.631889203414289e-9
initial_upper_residual	9.812823886790056e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2579739065305877
root_upper	2.295549329143534
root_gap	0.03757542261294633
alpha_count	11
belief_count	7158985
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
