iterations	208
elapsed_seconds	170.38425707817078
initialization_seconds	0.21427202224731445
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.852900500877585
root_upper	8.862662659842954
root_gap	0.009762158965369139
alpha_count	10
belief_count	8416486
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
