iterations	487
elapsed_seconds	144.92682909965515
initialization_seconds	0.2696099281311035
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6812507268543155
root_upper	1.691247429206872
root_gap	0.009996702352556452
alpha_count	7
belief_count	3163210
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
