iterations	358
elapsed_seconds	144.53253602981567
initialization_seconds	0.2872641086578369
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.888594397297436
root_upper	4.89787229189068
root_gap	0.009277894593243907
alpha_count	5
belief_count	3477454
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
