iterations	352
elapsed_seconds	428.2292730808258
initialization_seconds	0.3166639804840088
initial_lower_residual	8.923742966793213e-9
initial_upper_residual	9.972113801381965e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.5357455860334803
root_upper	3.5455528040179507
root_gap	0.009807217984470373
alpha_count	9
belief_count	5731342
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
