iterations	348
elapsed_seconds	119.3553409576416
initialization_seconds	0.14998793601989746
initial_lower_residual	8.487324176797983e-9
initial_upper_residual	9.591401006758815e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.4781990950333777
root_upper	3.4877201135603126
root_gap	0.009521018526934988
alpha_count	4
belief_count	4083367
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
