iterations	1437
elapsed_seconds	244.65104413032532
initialization_seconds	67.53115200996399
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.563414060664854e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	3.966486129050634
root_upper	3.9764566289228487
root_gap	0.009970499872214766
alpha_count	8
belief_count	7520185
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
