iterations	237
elapsed_seconds	160.65019297599792
initialization_seconds	0.24821209907531738
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.824476655692637
root_upper	8.834250119162604
root_gap	0.009773463469967325
alpha_count	9
belief_count	7934081
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
