iterations	7610
elapsed_seconds	700.1650288105011
initialization_seconds	82.24605703353882
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.896961389837088e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.848956256257552
root_gap	0.014062871075535277
alpha_count	19
belief_count	11897929
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
