iterations	234
elapsed_seconds	226.3180878162384
initialization_seconds	0.2657930850982666
initial_lower_residual	8.771097625981383e-9
initial_upper_residual	9.88514337052493e-9
initial_upper_iterations	159
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.000088162946007
root_upper	4.009989776505373
root_gap	0.00990161355936614
alpha_count	4
belief_count	3573172
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
