iterations	22
elapsed_seconds	502.7120270729065
initialization_seconds	0.34369707107543945
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	39.828761483887455
root_upper	51.14780256458407
root_gap	11.319041080696614
alpha_count	4
belief_count	8698600
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
