iterations	357
elapsed_seconds	601.0092108249664
initialization_seconds	0.2525930404663086
initial_lower_residual	8.222118985656834e-9
initial_upper_residual	9.908518894263807e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2350321359276832
root_upper	2.2550238148073842
root_gap	0.01999167887970099
alpha_count	4
belief_count	5530876
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
