iterations	5203
elapsed_seconds	700.1524269580841
initialization_seconds	210.74431705474854
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.872513390656422e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.8476784423472443
root_gap	0.012785057165227709
alpha_count	15
belief_count	8003290
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
