iterations	167
elapsed_seconds	52.215551137924194
initialization_seconds	0.2959911823272705
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.585333506048266
root_upper	6.595323024219255
root_gap	0.00998951817098881
alpha_count	4
belief_count	2825488
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
