iterations	16
elapsed_seconds	503.17269492149353
initialization_seconds	0.2781980037689209
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	42.18946394667873
root_upper	51.04046539033963
root_gap	8.851001443660898
alpha_count	7
belief_count	6209932
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
