iterations	107
elapsed_seconds	1141.8604700565338
initialization_seconds	1345.8439650535583
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	8.998771505730474e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8348933851820166
root_upper	3.5501093106852086
root_gap	0.715215925503192
alpha_count	16
belief_count	2061550
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
