iterations	151
elapsed_seconds	836.6887488365173
initialization_seconds	110.05064010620117
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.50060563553734e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.0818796995293005
root_upper	3.628223993231449
root_gap	0.5463442937021483
alpha_count	19
belief_count	5722312
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
