iterations	239
elapsed_seconds	605.4572019577026
initialization_seconds	0.21195316314697266
initial_lower_residual	8.320088173974227e-9
initial_upper_residual	9.099305531279356e-9
initial_upper_iterations	170
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.2751071370408942
root_upper	1.334103857199918
root_gap	0.0589967201590238
alpha_count	6
belief_count	6768889
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
