iterations	399
elapsed_seconds	701.9424889087677
initialization_seconds	0.1437380313873291
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.314150003795785
root_upper	4.3961817496579805
root_gap	0.08203174586219575
alpha_count	23
belief_count	11268538
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
