iterations	499
elapsed_seconds	701.2654371261597
initialization_seconds	0.1384718418121338
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.918515456360288
root_upper	4.1316797201832705
root_gap	0.21316426382298248
alpha_count	8
belief_count	9069733
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
