iterations	239
elapsed_seconds	603.8599479198456
initialization_seconds	0.2173781394958496
initial_lower_residual	8.967074416332821e-9
initial_upper_residual	9.399216516214892e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0314306169379956
root_upper	2.076283214179853
root_gap	0.04485259724185742
alpha_count	13
belief_count	6794173
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
