iterations	773
elapsed_seconds	370.77155900001526
initialization_seconds	0.3752269744873047
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.575560496174774
root_upper	8.585527462279735
root_gap	0.009966966104961728
alpha_count	11
belief_count	10133201
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
