iterations	7008
elapsed_seconds	700.0926430225372
initialization_seconds	85.0295250415802
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.897260705964527e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.853617749728352
root_gap	0.018724364546335526
alpha_count	16
belief_count	11606260
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
