iterations	428
elapsed_seconds	601.5861117839813
initialization_seconds	0.34877705574035645
initial_lower_residual	8.33483060347362e-9
initial_upper_residual	9.289927938027631e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.40046030304769
root_upper	2.415991589502501
root_gap	0.015531286454811166
alpha_count	4
belief_count	4777774
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
