iterations	688
elapsed_seconds	700.7182409763336
initialization_seconds	0.13464689254760742
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.387217548694193
root_upper	4.42186868542804
root_gap	0.03465113673384668
alpha_count	30
belief_count	11943079
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
