iterations	730
elapsed_seconds	504.33499002456665
initialization_seconds	0.17657995223999023
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.490019017173413
root_upper	8.527059908393197
root_gap	0.03704089121978349
alpha_count	9
belief_count	14178396
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
