iterations	390
elapsed_seconds	503.8176198005676
initialization_seconds	0.2547569274902344
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.507829810339495
root_upper	6.537466198824992
root_gap	0.0296363884854971
alpha_count	7
belief_count	5611243
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
