iterations	845
elapsed_seconds	506.49946308135986
initialization_seconds	0.23128819465637207
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.423974959131286
root_upper	8.441104641229227
root_gap	0.017129682097941412
alpha_count	10
belief_count	15345331
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
