iterations	195
elapsed_seconds	601.0638980865479
initialization_seconds	0.22017288208007812
initial_lower_residual	8.631889203414289e-9
initial_upper_residual	9.812823886790056e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.2365076598977787
root_upper	2.3007634762442897
root_gap	0.06425581634651101
alpha_count	9
belief_count	6121438
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
