iterations	406
elapsed_seconds	702.0366048812866
initialization_seconds	75.6792631149292
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	9.069617945556274e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8453389014432005
root_upper	3.186630958091361
root_gap	0.34129205664816054
alpha_count	31
belief_count	9522136
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
