iterations	226
elapsed_seconds	706.3315999507904
initialization_seconds	104.20847296714783
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	8.719085897723744e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.18609055317142
root_upper	3.584512133663467
root_gap	0.39842158049204723
alpha_count	18
belief_count	8197435
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
