iterations	151
elapsed_seconds	1290.4365870952606
initialization_seconds	0.3754868507385254
initial_lower_residual	8.328271405844134e-9
initial_upper_residual	9.993920357942443e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.196629282338749
root_upper	2.23745774681314
root_gap	0.04082846447439081
alpha_count	4
belief_count	2830906
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
