iterations	316
elapsed_seconds	132.26239395141602
initialization_seconds	0.2174849510192871
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.825531322385158
root_upper	8.835451971182104
root_gap	0.009920648796946097
alpha_count	12
belief_count	7904436
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
