iterations	663
elapsed_seconds	601.1169610023499
initialization_seconds	0.2216958999633789
initial_lower_residual	8.647853100285374e-9
initial_upper_residual	9.062064876275144e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0680860568213335
root_upper	2.083737855028243
root_gap	0.01565179820690954
alpha_count	4
belief_count	8516194
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
