iterations	800
elapsed_seconds	142.41380286216736
initialization_seconds	0.2171318531036377
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.638112706190379
root_upper	8.648109761641336
root_gap	0.009997055450957859
alpha_count	8
belief_count	9782851
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
