iterations	318
elapsed_seconds	157.01217103004456
initialization_seconds	0.2700209617614746
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.823724468548244
root_upper	8.833625443759573
root_gap	0.0099009752113286
alpha_count	11
belief_count	8233226
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
