iterations	383
elapsed_seconds	701.7884168624878
initialization_seconds	81.41373705863953
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	9.032818049092839e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8348933851820166
root_upper	3.254903093754675
root_gap	0.4200097085726582
alpha_count	18
belief_count	7909378
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
