iterations	7556
elapsed_seconds	700.1370439529419
initialization_seconds	82.19210505485535
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.896662961888069e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.8480395431386007
root_gap	0.013146157956584137
alpha_count	18
belief_count	11524990
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
