iterations	209
elapsed_seconds	67.10699200630188
initialization_seconds	0.4483530521392822
initial_lower_residual	8.679033935976577e-9
initial_upper_residual	9.564832037511906e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.996341624603468
root_upper	2.0062539976680287
root_gap	0.00991237306456072
alpha_count	3
belief_count	1676872
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
