iterations	94
elapsed_seconds	30.77343487739563
initialization_seconds	0.33955979347229004
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.911853163521837
root_upper	8.921229615261629
root_gap	0.009376451739791847
alpha_count	17
belief_count	5317236
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
