iterations	486
elapsed_seconds	603.9748659133911
initialization_seconds	0.230057954788208
initial_lower_residual	8.34309110686604e-9
initial_upper_residual	9.055194816198764e-9
initial_upper_iterations	150
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	0.9818168878845923
root_upper	1.0080258277316188
root_gap	0.026208939847026436
alpha_count	8
belief_count	7227613
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
