iterations	241
elapsed_seconds	700.5447161197662
initialization_seconds	0.14725589752197266
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.239317894121598
root_upper	3.9802918026026624
root_gap	0.7409739084810645
alpha_count	11
belief_count	8859334
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
